Pavadinimas,Metai,Kėbulo tipas,Kaina,Kuras,Pavarų dėžė,Variklis,Rida,Miestas,Nuoroda
BMW 520,2014-12,Sedanas,11 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",299 900 km,Tauragė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2014-dyzelinas-29689175.html
BMW 520,2013-09,Universalas,11 450 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",300 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2013-dyzelinas-30039705.html
BMW 520,2015-10,Universalas,11 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",300 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2015-dyzelinas-30016135.html
BMW 520,2015-06,Universalas,11 350 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",310 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2015-dyzelinas-29314956.html
BMW 520,2012-11,Sedanas,11 750 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",310 000 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2012-dyzelinas-29626493.html
BMW 520,2015-11,Universalas,11 650 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",311 765 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2015-dyzelinas-29799617.html
BMW 520,2015-06,Sedanas,11 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",312 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2015-dyzelinas-29995897.html
BMW 520,2011-12,Universalas,11 550 €,Dyzelinas,Automatinė,"2.0 l., 160 kW",346 500 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2011-dyzelinas-29817413.html
BMW 520,2014-10,Universalas,11 000 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",352 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2014-dyzelinas-29737477.html
BMW 520,2010-10,Universalas,11 250 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",360 000 km,,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2010-dyzelinas-30007809.html
BMW 520,2014,Universalas,11 999 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",398 000 km,Panevėžys,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2014-dyzelinas-29977365.html
BMW 520,2015-04,Sedanas,12 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",196 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2015-dyzelinas-29738629.html
BMW 520,2016,Universalas,12 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",265 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2016-dyzelinas-30038721.html
BMW 520,2014,Universalas,12 499 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",266 000 km,Jonava,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2014-dyzelinas-29473578.html
BMW 520,2014-11,Sedanas,12 300 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",270 000 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2014-dyzelinas-29608775.html
BMW 520,2013-07,Sedanas,12 500 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",279 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2013-dyzelinas-29888662.html
BMW 520,2014-10,Universalas,12 150 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",290 000 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2014-dyzelinas-29742249.html
BMW 520,2015-07,Universalas,12 450 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",290 467 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2015-dyzelinas-30008713.html
BMW 520,2015-04,Universalas,12 499 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",319 999 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2015-dyzelinas-29897806.html
BMW 520,2018-06,Sedanas,12 150 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",494 711 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29501626.html
BMW 520,2016-01,Universalas,13 600 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",204 410 km,Kėdainiai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2016-dyzelinas-29971359.html
BMW 520,2016-08,Universalas,13 999 €,Dyzelinas,Automatinė,"2.0 l., 160 kW",245 848 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2016-dyzelinas-29995037.html
BMW 520,2014-02,Universalas,13 450 €,Dyzelinas,Automatinė,"2.0 l., 135 kW",249 551 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2014-dyzelinas-29987087.html
BMW 520,2017-01,Universalas,13 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",260 000 km,Naujoji Akmenė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-30041247.html
BMW 520,2015,Universalas,13 099 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",289 000 km,Prienai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2015-dyzelinas-29945931.html
BMW 520,2017-03,Universalas,13 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",300 472 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-29984223.html
BMW 520,2016-05,Sedanas,13 450 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",337 848 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2016-dyzelinas-29509368.html
BMW 520,2014-08,Sedanas,14 999 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",198 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2014-dyzelinas-29818769.html
BMW 520,2017-12,Sedanas,14 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",198 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-30028539.html
BMW 520,2018-06,Universalas,14 999 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",212 000 km,Elektrėnai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29800131.html
BMW 520,2016-02,Sedanas,14 400 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",250 000 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2016-dyzelinas-29594069.html
BMW 520,2018-03,Universalas,14 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",272 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29216300.html
BMW 520,2014,Universalas,14 999 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",283 287 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2014-dyzelinas-29509686.html
BMW 520,2019-04,Universalas,14 950 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",340 600 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29876964.html
BMW 520,2019-04,Universalas,14 800 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29700765.html
BMW 520,2018-12,Universalas,15 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",239 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29750769.html
BMW 520,2019-09,Universalas,15 850 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",246 000 km,Tauragė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-30035495.html
BMW 520,2018-01,Universalas,15 950 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",270 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29921965.html
BMW 520,2018-12,Universalas,15 390 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",279 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29921629.html
BMW 520,2017-12,Universalas,15 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",288 000 km,Panevėžys,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-29720197.html
BMW 520,2017-06,Universalas,15 950 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",328 667 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-29335536.html
BMW 520,2019-08,Universalas,16 800 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",177 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29939831.html
BMW 520,2018-01,Universalas,16 300 €,Dyzelinas,Automatinė,"2.0 l., 120 kW",192 123 km,Ukmergė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29928523.html
BMW 520,2018-05,Universalas,16 999 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",225 436 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-30027669.html
BMW 520,2018-02,Universalas,16 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",229 458 km,Kėdainiai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29561123.html
BMW 520,2018-12,Universalas,16 200 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",231 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29508702.html
BMW 520,2018-02,Sedanas,16 500 €,Benzinas,Automatinė,"2.0 l., 135 kW",243 990 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-benzinas-30021491.html
BMW 520,2017-07,Universalas,16 800 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",245 000 km,Utena,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-30029369.html
BMW 520,2018-05,Sedanas,16 700 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",265 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29915257.html
BMW 520,2018-05,Sedanas,16 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",271 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-30016327.html
BMW 520,2017-05,Universalas,16 450 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",297 300 km,Utena,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-30033309.html
BMW 520,2017-09,Universalas,16 300 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",349 118 km,Elektrėnai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-30013135.html
BMW 520,2018-04,Sedanas,16 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",400 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29978541.html
BMW 520,2017-10,Universalas,17 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",195 000 km,Vilkaviškis,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-29924435.html
BMW 520,2017-07,Universalas,17 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",206 230 km,Panevėžys,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-28742583.html
BMW 520,2018-01,Universalas,17 150 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",209 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29823115.html
BMW 520,2018-06,Universalas,17 100 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",212 900 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-27370413.html
BMW 520,2019-09,Universalas,17 950 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",253 761 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29690061.html
BMW 520,2019-05,Universalas,17 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",262 302 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-30001505.html
BMW 520,2017-09,Universalas,17 950 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",263 000 km,Utena,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-29969553.html
BMW 520,2018-11,Sedanas,17 950 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",270 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29921953.html
BMW 520,2018-01,Sedanas,17 700 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",278 000 km,Alytus,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29682485.html
BMW 520,2017-09,Universalas,17 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",279 000 km,Vilkaviškis,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-29962573.html
BMW 520,2017,Sedanas,17 790 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",306 679 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-29207255.html
BMW 520,2020-12,Sedanas,17 545 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",377 000 km,Panevėžys,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2020-dyzelinas-29749523.html
BMW 520,2019-10,Sedanas,18 700 €,Benzinas,Automatinė,"2.0 l., 135 kW",101 000 km,Kelmė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2019-benzinas-29968943.html
BMW 520,2017-04,Universalas,18 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",148 187 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-28882043.html
BMW 520,2019-02,Sedanas,18 999 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",150 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2019-dyzelinas-29716211.html
BMW 520,2019-02,Universalas,18 750 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",180 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29844372.html
BMW 520,2018,Universalas,18 750 €,Dyzelinas,Automatinė,"2.0 l., 110 kW",200 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29598795.html
BMW 520,2020-02,Universalas,18 850 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",202 000 km,Prienai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2020-dyzelinas-elektra-30032561.html
BMW 520,2018-11,Universalas,18 999 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",204 800 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29875396.html
BMW 520,2018-11,Universalas,18 500 €,Dyzelinas,Automatinė,"2.0 l., 170 kW",208 541 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29998213.html
BMW 520,2017-08,Sedanas,18 800 €,Benzinas,Automatinė,"2.0 l., 135 kW",210 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-benzinas-30038751.html
BMW 520,2017-12,Universalas,18 300 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",251 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-29700421.html
BMW 520,2017-02,Sedanas,18 850 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",317 235 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-29944435.html
BMW 520,2019-12,Sedanas,18 999 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",321 737 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2019-dyzelinas-29726621.html
BMW 520,2019-12,Universalas,19 100 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",143 656 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29310152.html
BMW 520,2017-12,Sedanas,19 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",170 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-29748845.html
BMW 520,2019-05,Universalas,19 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",170 533 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29920799.html
BMW 520,2017-10,Universalas,19 600 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",170 700 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-29895708.html
BMW 520,2017-08,Universalas,19 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",194 240 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-30024309.html
BMW 520,2018-05,Universalas,19 350 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",210 000 km,Visaginas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29606957.html
BMW 520,2020-08,Universalas,19 850 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",235 020 km,Kėdainiai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2020-dyzelinas-29829450.html
BMW 520,2017-10,Universalas,19 950 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",249 488 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-30034395.html
BMW 520,2017-10,Sedanas,19 700 €,Benzinas,Automatinė,"2.0 l., 135 kW",266 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-benzinas-29890116.html
BMW 520,2019-09,Sedanas,19 990 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",371 658 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2019-dyzelinas-29874594.html
BMW 520,2020-03,Universalas,19 350 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",,Utena,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2020-dyzelinas-30008409.html
BMW 520,2020-03,Universalas,19 350 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",,Utena,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2020-dyzelinas-30008409.html
BMW 520,2019,Universalas,19 490 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29426276.html
BMW 520,2017-12,Universalas,19 600 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",,Elektrėnai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2017-dyzelinas-30005383.html
BMW 520,2019-12,Universalas,19 700 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29991535.html
BMW 520,2020-04,Universalas,20 990 €,Benzinas,Automatinė,"2.0 l., 135 kW",149 145 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2020-benzinas-29942691.html
BMW 520,2018,Sedanas,20 000 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",162 300 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-24701266.html
BMW 520,2018-10,Universalas,20 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",194 000 km,Varėna,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29793357.html
BMW 520,2017-12,Sedanas,20 300 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",224 232 km,Telšiai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-29896826.html
BMW 520,2021-12,Universalas,20 900 €,Dyzelinas,Automatinė,"2.0 l., 148 kW",235 000 km,Elektrėnai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-30039963.html
BMW 520,2021-08,Universalas,20 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",251 765 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-29990839.html
BMW 520,2021-10,Universalas,20 650 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",257 506 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-elektra-30020241.html
BMW 520,2020-01,Universalas,20 850 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",266 858 km,Marijampolė,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2020-dyzelinas-29920255.html
BMW 520,2018-02,Sedanas,20 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29499210.html
BMW 520,2019-11,Universalas,21 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",167 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29416636.html
BMW 520,2019-10,Universalas,21 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",185 700 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-29559295.html
BMW 520,2017-09,Sedanas,21 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",224 041 km,Joniškis,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-30039149.html
BMW 520,2018-12,Universalas,21 555 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",245 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29910713.html
BMW 520,2021-12,Universalas,21 950 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",247 600 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-29868424.html
BMW 520,2021-05,Universalas,21 300 €,Dyzelinas,Automatinė,"2.0 l., 150 kW",256 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-29878744.html
BMW 520,2023-06,Sedanas,21 500 €,Dyzelinas,Automatinė,"2.0 l., 148 kW",260 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2023-dyzelinas-30021023.html
BMW 520,2021-09,Universalas,21 450 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",260 100 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-30001585.html
BMW 520,2017-03,Sedanas,21 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",309 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-30017021.html
BMW 520,2017-05,Sedanas,22 180 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",108 195 km,"Rīga, Latvija",https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-29904690.html
BMW 520,2018,Sedanas,22 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",182 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29766685.html
BMW 520,2020-10,Universalas,22 550 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",190 000 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2020-dyzelinas-29188127.html
BMW 520,2018-05,Universalas,22 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",221 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29741131.html
BMW 520,2018-08,Sedanas,22 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",225 000 km,Kaunas,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-30005567.html
BMW 520,2020-06,Sedanas,22 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",240 000 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2020-dyzelinas-29672177.html
BMW 520,2021-11,Universalas,22 385 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",240 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-elektra-29494488.html
BMW 520,2018-02,Universalas,22 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",326 499 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2018-dyzelinas-29502368.html
BMW 520,2019-07,Universalas,23 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",163 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-30023197.html
BMW 520,2021-02,Universalas,23 800 €,Dyzelinas / elektra,Automatinė,"2.0 l., 140 kW",199 388 km,Šiauliai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-elektra-29988191.html
BMW 520,2021-06,Universalas,23 595 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",200 000 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2021-dyzelinas-28913373.html
BMW 520,2018-08,Sedanas,23 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",267 999 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29502300.html
BMW 520,2019-12,Universalas,24 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",132 470 km,Telšiai,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2019-dyzelinas-27410681.html
BMW 520,2018,Sedanas,24 500 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",180 000 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-dyzelinas-29768033.html
BMW 520,2022-01,Universalas,24 550 €,Benzinas / elektra,Automatinė,"2.0 l., 120 kW",188 350 km,Vilnius,https://autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2022-benzinas-elektra-29284832.html
BMW 520,2018,Sedanas,24 500 €,Benzinas,Automatinė,"2.0 l., 135 kW",241 000 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2018-benzinas-29792173.html
BMW 520,2017-03,Sedanas,24 900 €,Dyzelinas,Automatinė,"2.0 l., 140 kW",257 600 km,Klaipėda,https://autoplius.lt/skelbimai/bmw-520-2-0-l-sedanas-2017-dyzelinas-29962369.html
